413;Онежское оз.
308;Орегон(СВТО)
286;Охотомор.инз.(СЗТО)
268;Охотомор.С.Кур.(СЗТО)
2681;Охотомор.С.Кур.№1(СЗТО)
2682;Охотомор.С.Кур.№2(СЗТО)
271;Охотомор.Ю.Кур.(СЗТО)
209;п-остр.Антаркт.(АЧА)
299;п-р.Курильск.(СЗТО)
230;Пакистан(ЗИО)
349;Панама(ЦВТО)
137;Панама(ЦЗА)
318;Папуа(ЦЗТО)
907;Пастбищные рыбоводные хозяйства
352;Перу(ЦВТО)
382;Перу(ЮВТО)
265;Петр.-Командор.(СЗТО)
2651;Петр.-Командор.№1(СЗТО)
402;Печора
356;Полинезия(ЦВТО)
375;Полинезия(ЮЗТО)
124;Польша-ФРГ(СВА)
127;Португалия к.(СВА)
159;Португалия(ЦВА)
2775;Приморье севернее мыса Золотой
2776;Приморье южнее мыса Золотой
2771;Приморье №1(СЗТО)
2772;Приморье №2(СЗТО)
277;Приморье(СЗТО)
900;Прудовые хозяйства
414;Псковско-Чудское оз.
150;Пуэрто-Рико(ЦЗА)
131;Рейкьянес(СВА)
453;Река Кама
454;Река Сыалах
422;Рыбинское вдхр.
256;С.Антарк.(АИО)
290;С.Корея(СЗТО)
310;С.Тихоокеан.(СВТО)
346;Сальвадор(ЦВТО)
175;Сан-Томе(ЦВА)
424;Саратовское вдхр.
157;Саргас.м.(ЦЗА)
440;Сартлан оз.
273;Сев.Охотомор.(СЗТО)
2731;Сев.Охотомор.№1(СЗТО)
340;Сев.Фиджийск.(ЦЗТО)
401;Северная Двина
386;Северный(ЮВТО)
163;Сенегал(ЦВА)
296;Смеж.зона(СЗТО)
315;Смеж.инз.(ЦЗТО)
257;Содруж.м.(АИО)
217;Сомали(ЗИО)
400;Средний м-р(ЮВТО)
109;СССР-Норв.(СВА)
451;Сулак
141;Суринам(ЦЗА)
103;США(СЗА)
342;США(ЦВТО)
133;США(ЦЗА)
167;Сьерра-Леоне(ЦВА)
313;Таиланд(ЦЗТО)
219;Танзания(ЗИО)
450;Терек
285;Тихоокеан.инз.(СЗТО)
267;Тихоокеан.С.Кур.(СЗТО)
2671;Тихоокеан.С.Кур.№1(СЗТО)
2672;Тихоокеан.С.Кур.№2(СЗТО)
270;Тихоокеан.Ю.Кур.(СЗТО)
171;Того-Бенин(ЦВА)
154;Тринидад(ЦЗА)
416;Убинское оз.
188;Уругвай(ЮЗА)
213;Уэдделла м.(АЧА)
303;Филип.м.(СЗТО)
335;Филип.м.(ЦЗТО)
122;Финляндия(СВА)
125;Франция(СВА)
443;Ханка оз.
129;Ц.Баренц.м.(СВА)
297;Ц.Беринг.м.(СЗТО)
130;Ц.Норв.м.(СВА)
365;Ц.Тихоок.(ЦВТО)
298;Ц.ч.Охотск.м.(СЗТО)
337;Центр.котл.(ЦЗТО)
387;Центральн.(ЮВТО)
419;Цимлянское вдхр.
415;Чаны оз.
423;Чебоксарское вдхр.
383;Чили(ЮВТО)
191;Чили(ЮЗА)
304;Чукотск.(СВТО)
431;Чукотское море
123;Швеция(СВА)
232;Шри-Ланка(ЗИО)
174;Эк.Гвинея(ЦВА)
351;Эквадор(ЦВТО)
185;Экваториальн.(ЦВА)
291;Ю.Корея(СЗТО)
269;Ю.Курильск.(СЗТО)
221;ЮАР(ЗИО)
200;ЮАР(ЮВА)
380;Южная котл.(ЮЗТО)
388;Южный(ЮВТО)
147;Ямайка(ЦЗА)
332;Япония(ЦЗТО)
287;Япономор.(СЗТО)
